구어	SDRW1800000018.931	이제 돈벌이를 좀 해야 되네	이제/MAG 돈벌이/NNG*를/JKO 좀/MAG 하/VV+아/EC*야/EC 되/VV*네/EF	이제/MAG 돈벌이/NNG*를/JKO 좀/MAG 해/VV:DIC*야/EC 되/VV*네/EF	이/B-MAG 제/I-MAG @B@ 돈/B-NNG 벌/I-NNG 이/I-NNG 를/B-JKO @B@ 좀/B-MAG @B@ 해/B-VV:DIC 야/I-EC @B@ 되/B-VV 네/B-EF	해|야/EC@B-VV:DIC=하/VV+아/EC	-
구어	SBRW1800000032.66	이제 법원이나 검찰이나 로펌 같은 데서 저희를 스카웃할라 그러는 그런 개념이었죠	이제/IC 법원/NNG*이나/JC 검찰/NNG*이나/JC 로펌/NNG 같/VA*은/ETM 데/NNB*서/JKB 저희/NP*를/JKO 스카웃/NNG*하/XSV+ㄹ/EC*라/EC 그러/VV*는/ETM 그런/MM 개념/NNG*이/VCP*었/EP*죠/EF	이제/IC 법원/NNG*이나/JC 검찰/NNG*이나/JC 로펌/NNG 같/VA*은/ETM 데/NNB*서/JKB 저희/NP*를/JKO 스카웃/NNG*할/XSV:DIC*라/EC 그러/VV*는/ETM 그런/MM 개념/NNG*이/VCP*었/EP*죠/EF	이/B-IC 제/I-IC @B@ 법/B-NNG 원/I-NNG 이/B-JC 나/I-JC @B@ 검/B-NNG 찰/I-NNG 이/B-JC 나/I-JC @B@ 로/B-NNG 펌/I-NNG @B@ 같/B-VA 은/B-ETM @B@ 데/B-NNB 서/B-JKB @B@ 저/B-NP 희/I-NP 를/B-JKO @B@ 스/B-NNG 카/I-NNG 웃/I-NNG 할/B-XSV:DIC 라/I-EC @B@ 그/B-VV 러/I-VV 는/B-ETM @B@ 그/B-MM 런/I-MM @B@ 개/B-NNG 념/I-NNG 이/B-VCP 었/B-EP 죠/B-EF	할|라/EC@B-XSV:DIC=하/XSV+ㄹ/EC	-
구어	SDRW1800000031.957	이제 수술 했는데도	이제/MAG 수술/NNG 하/VV+았/EP*는데/EC*도/JX	이제/MAG 수술/NNG 했/VV:DIC*는데/EC*도/JX	이/B-MAG 제/I-MAG @B@ 수/B-NNG 술/I-NNG @B@ 했/B-VV:DIC 는/B-EC 데/I-EC 도/B-JX	했|는/EC@B-VV:DIC=하/VV+았/EP	-
구어	SDRW1800000030.339	이제 엄마가 자막도 좋고 여러가지 후기가 좋았다고 하니까	이제/MAG 엄마/NNG*가/JKS 자막/NNG*도/JX 좋/VA*고/EC 여러/MM*가지/NNB 후기/NNG*가/JKS 좋/VA*았/EP*다고/EC 하/VV*니까/EC	이제/MAG 엄마/NNG*가/JKS 자막/NNG*도/JX 좋/VA*고/EC 여러/MM*가지/NNB 후기/NNG*가/JKS 좋/VA*았/EP*다고/EC 하/VV*니까/EC	이/B-MAG 제/I-MAG @B@ 엄/B-NNG 마/I-NNG 가/B-JKS @B@ 자/B-NNG 막/I-NNG 도/B-JX @B@ 좋/B-VA 고/B-EC @B@ 여/B-MM 러/I-MM 가/B-NNB 지/I-NNB @B@ 후/B-NNG 기/I-NNG 가/B-JKS @B@ 좋/B-VA 았/B-EP 다/B-EC 고/I-EC @B@ 하/B-VV 니/B-EC 까/I-EC		-
구어	SBRW1800000032.175	이제 여러 분이 모여 가지고 우리 사무실도 같이 쓰구	이제/IC 여러/MM 분/NNB*이/JKS 모이/VV+어/EC 가지/VX*고/EC 우리/NP 사무실/NNG*도/JX 같이/MAG 쓰/VV*구/EC	이제/IC 여러/MM 분/NNB*이/JKS 모여/VV:DIC 가지/VX*고/EC 우리/NP 사무실/NNG*도/JX 같이/MAG 쓰/VV*구/EC	이/B-IC 제/I-IC @B@ 여/B-MM 러/I-MM @B@ 분/B-NNB 이/B-JKS @B@ 모/B-VV 여/I-VV:DIC @B@ 가/B-VX 지/I-VX 고/B-EC @B@ 우/B-NP 리/I-NP @B@ 사/B-NNG 무/I-NNG 실/I-NNG 도/B-JX @B@ 같/B-MAG 이/I-MAG @B@ 쓰/B-VV 구/B-EC	여@I-VV:DIC=이/VV+어/EC	-
구어	SBRW1800000016.186	이제 조금 있으면 시상을 하게 되고 이것은 내년도가 저희 한국소비자원이 생긴지 이십오 주년이 되기 때문에	이제/MAG 조금/MAG 있/VA*으면/EC 시상/NNG*을/JKO 하/VV*게/EC 되/VV*고/EC 이것/NP*은/JX 내년도/NNG*가/JKS 저희/NP 한국소비자원/NNP*이/JKS 생기/VV+ㄴ/ETM*지/NNB 이십오/NR 주년/NNB*이/JKC 되/VV*기/ETN 때문/NNB*에/JKB	이제/MAG 조금/MAG 있/VA*으면/EC 시상/NNG*을/JKO 하/VV*게/EC 되/VV*고/EC 이것/NP*은/JX 내년도/NNG*가/JKS 저희/NP 한국소비자원/NNP*이/JKS 생긴/VV:DIC*지/NNB 이십오/NR 주년/NNB*이/JKC 되/VV*기/ETN 때문/NNB*에/JKB	이/B-MAG 제/I-MAG @B@ 조/B-MAG 금/I-MAG @B@ 있/B-VA 으/B-EC 면/I-EC @B@ 시/B-NNG 상/I-NNG 을/B-JKO @B@ 하/B-VV 게/B-EC @B@ 되/B-VV 고/B-EC @B@ 이/B-NP 것/I-NP 은/B-JX @B@ 내/B-NNG 년/I-NNG 도/I-NNG 가/B-JKS @B@ 저/B-NP 희/I-NP @B@ 한/B-NNP 국/I-NNP 소/I-NNP 비/I-NNP 자/I-NNP 원/I-NNP 이/B-JKS @B@ 생/B-VV 긴/I-VV:DIC 지/B-NNB @B@ 이/B-NR 십/I-NR 오/I-NR @B@ 주/B-NNB 년/I-NNB 이/B-JKC @B@ 되/B-VV 기/B-ETN @B@ 때/B-NNB 문/I-NNB 에/B-JKB	긴|지/NNB@I-VV:DIC=기/VV+ㄴ/ETM	-
구어	SDRW1800000026.324	이제는 열심히 해야지	이제/NNG*는/JX 열심히/MAG 하/VV+아/EF*야지/EF	이제/NNG*는/JX 열심히/MAG 해/VV:DIC*야지/EF	이/B-NNG 제/I-NNG 는/B-JX @B@ 열/B-MAG 심/I-MAG 히/I-MAG @B@ 해/B-VV:DIC 야/I-EF 지/I-EF	해|야/EF@B-VV:DIC=하/VV+아/EF	-
구어	SARW1800001308.1101	이종재 선생님이 정리해 주신 그런 부분이 있습니다.	이종재/NNP 선생/NNG*님/XSN*이/JKS 정리/NNG*하/XSV+아/EC 주/VX*시/EP+ㄴ/ETM 그런/MM 부분/NNG*이/JKS 있/VA*습니다/EF*./SF	이종재/NNP 선생/NNG*님/XSN*이/JKS 정리/NNG*해/XSV:DIC 주/VX*신/EP:DIC 그런/MM 부분/NNG*이/JKS 있/VA*습니다/EF*./SF	이/B-NNP 종/I-NNP 재/I-NNP @B@ 선/B-NNG 생/I-NNG 님/B-XSN 이/B-JKS @B@ 정/B-NNG 리/I-NNG 해/B-XSV:DIC @B@ 주/B-VX 신/B-EP:DIC @B@ 그/B-MM 런/I-MM @B@ 부/B-NNG 분/I-NNG 이/B-JKS @B@ 있/B-VA 습/B-EF 니/I-EF 다/I-EF ./B-SF	해@B-XSV:DIC=하/XSV+아/EC 신@B-EP:DIC=시/EP+ㄴ/ETM	-
구어	SDRW1800000012.1547	이천백 원 천팔백 원인가?	이천백/NR 원/NNB 천팔백/NR 원/NNB*이/VCP+ㄴ/EF*가/EF*?/SF	이천백/NR 원/NNB 천팔백/NR 원/NNB*인/VCP:DIC*가/EF*?/SF	이/B-NR 천/I-NR 백/I-NR @B@ 원/B-NNB @B@ 천/B-NR 팔/I-NR 백/I-NR @B@ 원/B-NNB 인/B-VCP:DIC 가/I-EF ?/B-SF	인|가/EF@B-VCP:DIC=이/VCP+ㄴ/EF	-
구어	SBRW1800000154.4	이천십팔 년에 제가 인제 가장 강력하게	이천십팔/NR 년/NNB*에/JKB 제/NP*가/JKS 인제/MAG 가장/MAG 강력/NNG*하/XSA*게/EC	이천십팔/NR 년/NNB*에/JKB 제/NP*가/JKS 인제/MAG 가장/MAG 강력/NNG*하/XSA*게/EC	이/B-NR 천/I-NR 십/I-NR 팔/I-NR @B@ 년/B-NNB 에/B-JKB @B@ 제/B-NP 가/B-JKS @B@ 인/B-MAG 제/I-MAG @B@ 가/B-MAG 장/I-MAG @B@ 강/B-NNG 력/I-NNG 하/B-XSA 게/B-EC		-
구어	SBRW1800000123.369	이천이십 년 총선이거든요.	이천이십/NR 년/NNB 총선/NNG*이/VCP*거든/EF*요/JX*./SF	이천이십/NR 년/NNB 총선/NNG*이/VCP*거든/EF*요/JX*./SF	이/B-NR 천/I-NR 이/I-NR 십/I-NR @B@ 년/B-NNB @B@ 총/B-NNG 선/I-NNG 이/B-VCP 거/B-EF 든/I-EF 요/B-JX ./B-SF		-
구어	SDRW1800000032.876	이틀 이틀 딜레이 된다고 이제 이러더래.	이틀/NNG 이틀/NNG 딜레이/NNG 되/VV+ㄴ/EC*다고/EC 이제/MAG 이러/VV*더래/EF*./SF	이틀/NNG 이틀/NNG 딜레이/NNG 된/VV:DIC*다고/EC 이제/MAG 이러/VV*더래/EF*./SF	이/B-NNG 틀/I-NNG @B@ 이/B-NNG 틀/I-NNG @B@ 딜/B-NNG 레/I-NNG 이/I-NNG @B@ 된/B-VV:DIC 다/I-EC 고/I-EC @B@ 이/B-MAG 제/I-MAG @B@ 이/B-VV 러/I-VV 더/B-EF 래/I-EF ./B-SF	된|다/EC@B-VV:DIC=되/VV+ㄴ/EC	-
구어	SBRW1800000295.818	익혀 주시는게	익히/VV+어/EC 주/VX*시/EP*는/ETM*것/NNB+이/JKS	익혀/VV:DIC 주/VX*시/EP*는/ETM*게/NNB:DIC	익/B-VV 혀/I-VV:DIC @B@ 주/B-VX 시/B-EP 는/B-ETM 게/B-NNB:DIC	혀@I-VV:DIC=히/VV+어/EC 게@B-NNB:DIC=것/NNB+이/JKS	-
구어	SBRW1800000010.1565	인력 확보 방안이었고	인력/NNG 확보/NNG 방안/NNG*이/VCP*었/EP*고/EC	인력/NNG 확보/NNG 방안/NNG*이/VCP*었/EP*고/EC	인/B-NNG 력/I-NNG @B@ 확/B-NNG 보/I-NNG @B@ 방/B-NNG 안/I-NNG 이/B-VCP 었/B-EP 고/B-EC		-
구어	SBRW1800000093.110	인상적인 대목이 있어서	인상/NNG*적/XSN*이/VCP+ㄴ/ETM 대목/NNG*이/JKS 있/VA*어서/EC	인상/NNG*적/XSN*인/VCP:DIC 대목/NNG*이/JKS 있/VA*어서/EC	인/B-NNG 상/I-NNG 적/B-XSN 인/B-VCP:DIC @B@ 대/B-NNG 목/I-NNG 이/B-JKS @B@ 있/B-VA 어/B-EC 서/I-EC	인@B-VCP:DIC=이/VCP+ㄴ/ETM	-
구어	SBRW1800000261.496	인제 거의 고기도 완성된 거 같고	인제/MAG 거의/MAG 고기/NNG*도/JX 완성/NNG*되/XSV+ㄴ/ETM 것/NNB 같/VA*고/EC	인제/MAG 거의/MAG 고기/NNG*도/JX 완성/NNG*된/XSV:DIC 거/NNB:DIC 같/VA*고/EC	인/B-MAG 제/I-MAG @B@ 거/B-MAG 의/I-MAG @B@ 고/B-NNG 기/I-NNG 도/B-JX @B@ 완/B-NNG 성/I-NNG 된/B-XSV:DIC @B@ 거/B-NNB:DIC @B@ 같/B-VA 고/B-EC	된@B-XSV:DIC=되/XSV+ㄴ/ETM 거@B-NNB:DIC=것/NNB	-
구어	SBRW1800000033.661	인제 그거는 인제 박물관장 때 해본 건데	인제/IC 그것/NP*는/JX 인제/IC 박물관장/NNG 때/NNG 하/VV+아/EC*보/VX+ㄴ/ETM 것/NNB+이/VCP+ㄴ/EC*데/EC	인제/IC 그거/NP:DIC*는/JX 인제/IC 박물관장/NNG 때/NNG 해/VV:DIC*본/VX:DIC 건/NNB:DIC*데/EC	인/B-IC 제/I-IC @B@ 그/B-NP 거/I-NP:DIC 는/B-JX @B@ 인/B-IC 제/I-IC @B@ 박/B-NNG 물/I-NNG 관/I-NNG 장/I-NNG @B@ 때/B-NNG @B@ 해/B-VV:DIC 본/B-VX:DIC @B@ 건/B-NNB:DIC 데/I-EC	거|는/JX@I-NP:DIC=것/NP 해본@B-VV:DIC=하/VV+아/EC*보/VX+ㄴ/ETM 건|데/EC@B-NNB:DIC=것/NNB+이/VCP+ㄴ/EC	-
구어	SBRW1800000306.482	인제 네.	인제/MAG 네/IC*./SF	인제/MAG 네/IC*./SF	인/B-MAG 제/I-MAG @B@ 네/B-IC ./B-SF		-
구어	SDRW1800000026.1422	인제 살기 또 바쁘니까 아들들이 많다 보니	인제/MAG 살/VV*기/ETN 또/MAG 바쁘/VA*니까/EC 아들/NNG*들/XSN*이/JKS 많/VA*다/EF 보/VX*니/EC	인제/MAG 살/VV*기/ETN 또/MAG 바쁘/VA*니까/EC 아들/NNG*들/XSN*이/JKS 많/VA*다/EF 보/VX*니/EC	인/B-MAG 제/I-MAG @B@ 살/B-VV 기/B-ETN @B@ 또/B-MAG @B@ 바/B-VA 쁘/I-VA 니/B-EC 까/I-EC @B@ 아/B-NNG 들/I-NNG 들/B-XSN 이/B-JKS @B@ 많/B-VA 다/B-EF @B@ 보/B-VX 니/B-EC		-
구어	SBRW1800000127.206	인터뷰가 있었습니다. 어떻게 들으셨어요?	인터뷰/NNG*가/JKS 있/VA*었/EP*습니다/EF*./SF 어떻/VA*게/EC 듣/VV*으시/EP+었/EP*어요/EF*?/SF	인터뷰/NNG*가/JKS 있/VA*었/EP*습니다/EF*./SF 어떻/VA*게/EC 들/VV:DIC*으셨/EP:DIC*어요/EF*?/SF	인/B-NNG 터/I-NNG 뷰/I-NNG 가/B-JKS @B@ 있/B-VA 었/B-EP 습/B-EF 니/I-EF 다/I-EF ./B-SF @B@ 어/B-VA 떻/I-VA 게/B-EC @B@ 들/B-VV:DIC 으/B-EP 셨/I-EP:DIC 어/B-EF 요/I-EF ?/B-SF	들|으/EP@B-VV:DIC=듣/VV 셨|어/EF@I-EP:DIC=시/EP+었/EP	-
구어	SBRW1800000095.414	일 년 미루라	일/NR 년/NNB 미루/VV*라/EF	일/NR 년/NNB 미루/VV*라/EF	일/B-NR @B@ 년/B-NNB @B@ 미/B-VV 루/I-VV 라/B-EF		-
구어	SBRW1800000010.1573	일 년정도는	일/NR 년/NNB*정도/NNG*는/JX	일/NR 년/NNB*정도/NNG*는/JX	일/B-NR @B@ 년/B-NNB 정/B-NNG 도/I-NNG 는/B-JX		-
구어	SBRW1800000262.258	일 대 일 대 이	일/NR 대/NNB 일/NR 대/NNB 이/NR	일/NR 대/NNB 일/NR 대/NNB 이/NR	일/B-NR @B@ 대/B-NNB @B@ 일/B-NR @B@ 대/B-NNB @B@ 이/B-NR		-
구어	SBRW1800000320.237	일 월 십팔 일 오전 일곱 시에서 아홉 시 삼십 분 사이.	일/NR 월/NNB 십팔/NR 일/NNB 오전/NNG 일곱/NR 시/NNB*에서/JKB 아홉/NR 시/NNB 삼십/NR 분/NNB 사이/NNG*./SF	일/NR 월/NNB 십팔/NR 일/NNB 오전/NNG 일곱/NR 시/NNB*에서/JKB 아홉/NR 시/NNB 삼십/NR 분/NNB 사이/NNG*./SF	일/B-NR @B@ 월/B-NNB @B@ 십/B-NR 팔/I-NR @B@ 일/B-NNB @B@ 오/B-NNG 전/I-NNG @B@ 일/B-NR 곱/I-NR @B@ 시/B-NNB 에/B-JKB 서/I-JKB @B@ 아/B-NR 홉/I-NR @B@ 시/B-NNB @B@ 삼/B-NR 십/I-NR @B@ 분/B-NNB @B@ 사/B-NNG 이/I-NNG ./B-SF		-
구어	SBRW1800000077.485	일본이 다시 한반도에 진출한다.	일본/NNP*이/JKS 다시/MAG 한반도/NNP*에/JKB 진출/NNG*하/XSV+ㄴ/EF*다/EF*./SF	일본/NNP*이/JKS 다시/MAG 한반도/NNP*에/JKB 진출/NNG*한/XSV:DIC*다/EF*./SF	일/B-NNP 본/I-NNP 이/B-JKS @B@ 다/B-MAG 시/I-MAG @B@ 한/B-NNP 반/I-NNP 도/I-NNP 에/B-JKB @B@ 진/B-NNG 출/I-NNG 한/B-XSV:DIC 다/I-EF ./B-SF	한|다/EF@B-XSV:DIC=하/XSV+ㄴ/EF	-
구어	SDRW1800000029.1267	일할 때도 점심시간	일/NNG*하/XSV+ㄹ/ETM 때/NNG*도/JX 점심시간/NNG	일/NNG*할/XSV:DIC 때/NNG*도/JX 점심시간/NNG	일/B-NNG 할/B-XSV:DIC @B@ 때/B-NNG 도/B-JX @B@ 점/B-NNG 심/I-NNG 시/I-NNG 간/I-NNG	할@B-XSV:DIC=하/XSV+ㄹ/ETM	-
구어	SBRW1800000183.70	일회용 화장실이거든요.	일회/NNG*용/XSN 화장실/NNG*이/VCP*거든/EF*요/JX*./SF	일회/NNG*용/XSN 화장실/NNG*이/VCP*거든/EF*요/JX*./SF	일/B-NNG 회/I-NNG 용/B-XSN @B@ 화/B-NNG 장/I-NNG 실/I-NNG 이/B-VCP 거/B-EF 든/I-EF 요/B-JX ./B-SF		-
구어	SARW1800001307.1547	입시 부정도 했을 거구요.	입시/NNG 부정/NNG*도/JX 하/VV+았/EP*을/ETM 것/NNB+이/VCP*구/EC*요/JX*./SF	입시/NNG 부정/NNG*도/JX 했/VV:DIC*을/ETM 거/NNB:DIC*구/EC*요/JX*./SF	입/B-NNG 시/I-NNG @B@ 부/B-NNG 정/I-NNG 도/B-JX @B@ 했/B-VV:DIC 을/B-ETM @B@ 거/B-NNB:DIC 구/B-EC 요/B-JX ./B-SF	했|을/ETM@B-VV:DIC=하/VV+았/EP 거|구/EC@B-NNB:DIC=것/NNB+이/VCP	-
구어	SBRW1800000095.494	있는 상황에서 이제	있/VA*는/ETM 상황/NNG*에서/JKB 이제/IC	있/VA*는/ETM 상황/NNG*에서/JKB 이제/IC	있/B-VA 는/B-ETM @B@ 상/B-NNG 황/I-NNG 에/B-JKB 서/I-JKB @B@ 이/B-IC 제/I-IC		-
구어	SBRW1800000116.144	자 그런데 어 문제는 걱정이 특검이 상당히 위기를 맞았습니다	자/IC 그런데/MAJ 어/IC 문제/NNG*는/JX 걱정/NNG*이/JKS 특검/NNG*이/JKS 상당히/MAG 위기/NNG*를/JKO 맞/VV*았/EP*습니다/EF	자/IC 그런데/MAJ 어/IC 문제/NNG*는/JX 걱정/NNG*이/JKS 특검/NNG*이/JKS 상당히/MAG 위기/NNG*를/JKO 맞/VV*았/EP*습니다/EF	자/B-IC @B@ 그/B-MAJ 런/I-MAJ 데/I-MAJ @B@ 어/B-IC @B@ 문/B-NNG 제/I-NNG 는/B-JX @B@ 걱/B-NNG 정/I-NNG 이/B-JKS @B@ 특/B-NNG 검/I-NNG 이/B-JKS @B@ 상/B-MAG 당/I-MAG 히/I-MAG @B@ 위/B-NNG 기/I-NNG 를/B-JKO @B@ 맞/B-VV 았/B-EP 습/B-EF 니/I-EF 다/I-EF		-
구어	SBRW1800000310.79	자 넣어서	자/IC 넣/VV*어서/EC	자/IC 넣/VV*어서/EC	자/B-IC @B@ 넣/B-VV 어/B-EC 서/I-EC		-
구어	SBRW1800000290.426	자 무침도 자 무침 양념 만들어 놨으니까 저희가 무칠 수 있는 거	자/IC 무침/NNG*도/JX 자/VV+아/EC 무침/NNG 양념/NNG 만들/VV*어/EC 놓/VX+았/EP*으니까/EC 저희/NP*가/JKS 무치/VV+ㄹ/ETM 수/NNB 있/VA*는/ETM 것/NNB	자/IC 무침/NNG*도/JX 자/VV:DIC 무침/NNG 양념/NNG 만들/VV*어/EC 놨/VX:DIC*으니까/EC 저희/NP*가/JKS 무칠/VV:DIC 수/NNB 있/VA*는/ETM 거/NNB:DIC	자/B-IC @B@ 무/B-NNG 침/I-NNG 도/B-JX @B@ 자/B-VV:DIC @B@ 무/B-NNG 침/I-NNG @B@ 양/B-NNG 념/I-NNG @B@ 만/B-VV 들/I-VV 어/B-EC @B@ 놨/B-VX:DIC 으/B-EC 니/I-EC 까/I-EC @B@ 저/B-NP 희/I-NP 가/B-JKS @B@ 무/B-VV 칠/I-VV:DIC @B@ 수/B-NNB @B@ 있/B-VA 는/B-ETM @B@ 거/B-NNB:DIC	자@B-VV:DIC=자/VV+아/EC 놨|으/EC@B-VX:DIC=놓/VX+았/EP 칠@I-VV:DIC=치/VV+ㄹ/ETM 거@B-NNB:DIC=것/NNB	-
구어	SBRW1800000257.138	자 안녕하세요.	자/IC 안녕/NNG*하/XSA*시/EP+어/EF*요/EF*./SF	자/IC 안녕/NNG*하/XSA*세/EP:DIC*요/EF*./SF	자/B-IC @B@ 안/B-NNG 녕/I-NNG 하/B-XSA 세/B-EP:DIC 요/I-EF ./B-SF	세|요/EF@B-EP:DIC=시/EP+어/EF	-
구어	SBRW1800000285.14	자 오늘 만들어 볼 쿠키는 넛츠쿠킵니다.	자/IC 오늘/MAG 만들/VV*어/EC 보/VX+ㄹ/ETM 쿠키/NNG*는/JX 넛츠/NNG*쿠키/NNG+이/VCP+ㅂ/EF*니다/EF*./SF	자/IC 오늘/MAG 만들/VV*어/EC 볼/VX:DIC 쿠키/NNG*는/JX 넛츠/NNG*쿠킵/NNG:DIC*니다/EF*./SF	자/B-IC @B@ 오/B-MAG 늘/I-MAG @B@ 만/B-VV 들/I-VV 어/B-EC @B@ 볼/B-VX:DIC @B@ 쿠/B-NNG 키/I-NNG 는/B-JX @B@ 넛/B-NNG 츠/I-NNG 쿠/B-NNG 킵/I-NNG:DIC 니/I-EF 다/I-EF ./B-SF	볼@B-VX:DIC=보/VX+ㄹ/ETM 킵|니/EF@I-NNG:DIC=키/NNG+이/VCP+ㅂ/EF	-
구어	SBRW1800000289.5	자 오늘은 과연 아주 뚝딱 만들 수 있는 손쉬운 한상차림 어떤 요리 준비하셨는지 궁금한데요.	자/IC 오늘/NNG*은/JX 과연/MAG 아주/MAG 뚝딱/MAG 만들/VV+ㄹ/ETM 수/NNB 있/VA*는/ETM 손쉽/VA*ㄴ/ETM 한/MM*상차림/NNG 어떤/MM 요리/NNG 준비/NNG*하/XSV*시/EP+었/EP*는지/EC 궁금하/VA+ㄴ/EC*데/EC*요/JX*./SF	자/IC 오늘/NNG*은/JX 과연/MAG 아주/MAG 뚝딱/MAG 만들/VV:DIC 수/NNB 있/VA*는/ETM 손쉬/VA:DIC*운/ETM:DIC 한/MM*상차림/NNG 어떤/MM 요리/NNG 준비/NNG*하/XSV*셨/EP:DIC*는지/EC 궁금한/VA:DIC*데/EC*요/JX*./SF	자/B-IC @B@ 오/B-NNG 늘/I-NNG 은/B-JX @B@ 과/B-MAG 연/I-MAG @B@ 아/B-MAG 주/I-MAG @B@ 뚝/B-MAG 딱/I-MAG @B@ 만/B-VV 들/I-VV:DIC @B@ 수/B-NNB @B@ 있/B-VA 는/B-ETM @B@ 손/B-VA 쉬/I-VA:DIC 운/B-ETM:DIC @B@ 한/B-MM 상/B-NNG 차/I-NNG 림/I-NNG @B@ 어/B-MM 떤/I-MM @B@ 요/B-NNG 리/I-NNG @B@ 준/B-NNG 비/I-NNG 하/B-XSV 셨/B-EP:DIC 는/B-EC 지/I-EC @B@ 궁/B-VA 금/I-VA 한/I-VA:DIC 데/I-EC 요/B-JX ./B-SF	들@I-VV:DIC=들/VV+ㄹ/ETM 쉬운@I-VA:DIC=쉽/VA*ㄴ/ETM 셨|는/EC@B-EP:DIC=시/EP+었/EP 한|데/EC@I-VA:DIC=하/VA+ㄴ/EC	-
구어	SBRW1800000272.554	자 올려나 볼까요 선생님	자/IC 올리/VV+어/EC*놓/VV+아/EC 보/VX+ㄹ/EF*까/EF*요/JX 선생/NNG*님/XSN	자/IC 올려/VV:DIC*나/VV:DIC 볼/VX:DIC*까/EF*요/JX 선생/NNG*님/XSN	자/B-IC @B@ 올/B-VV 려/I-VV:DIC 나/B-VV:DIC @B@ 볼/B-VX:DIC 까/I-EF 요/B-JX @B@ 선/B-NNG 생/I-NNG 님/B-XSN	려나@I-VV:DIC=리/VV+어/EC*놓/VV+아/EC 볼|까/EF@B-VX:DIC=보/VX+ㄹ/EF	-
구어	SBRW1800000297.543	자 요거를 여기다 좀 두신 다음에	자/IC 요것/NP*를/JKO 여기/NP*다/JX 좀/MAG 두/VV*시/EP+ㄴ/ETM 다음/NNG*에/JKB	자/IC 요거/NP:DIC*를/JKO 여기/NP*다/JX 좀/MAG 두/VV*신/EP:DIC 다음/NNG*에/JKB	자/B-IC @B@ 요/B-NP 거/I-NP:DIC 를/B-JKO @B@ 여/B-NP 기/I-NP 다/B-JX @B@ 좀/B-MAG @B@ 두/B-VV 신/B-EP:DIC @B@ 다/B-NNG 음/I-NNG 에/B-JKB	거|를/JKO@I-NP:DIC=것/NP 신@B-EP:DIC=시/EP+ㄴ/ETM	-
구어	SBRW1800000314.134	자 이렇게 무도 썰어서 준비를 했습니다.	자/IC 이렇/VA*게/EC 무/NNG*도/JX 썰/VV*어서/EC 준비/NNG*를/JKO 하/VV+았/EP*습니다/EF*./SF	자/IC 이렇/VA*게/EC 무/NNG*도/JX 썰/VV*어서/EC 준비/NNG*를/JKO 했/VV:DIC*습니다/EF*./SF	자/B-IC @B@ 이/B-VA 렇/I-VA 게/B-EC @B@ 무/B-NNG 도/B-JX @B@ 썰/B-VV 어/B-EC 서/I-EC @B@ 준/B-NNG 비/I-NNG 를/B-JKO @B@ 했/B-VV:DIC 습/B-EF 니/I-EF 다/I-EF ./B-SF	했|습/EF@B-VV:DIC=하/VV+았/EP	-
구어	SBRW1800000289.30	자 이렇게 불려 놨고요. 한 시간 정도	자/IC 이렇/VA*게/EC 불리/VV+어/EC 놓/VX+았/EP*고/EC*요/JX*./SF 한/MM 시간/NNG 정도/NNG	자/IC 이렇/VA*게/EC 불려/VV:DIC 놨/VX:DIC*고/EC*요/JX*./SF 한/MM 시간/NNG 정도/NNG	자/B-IC @B@ 이/B-VA 렇/I-VA 게/B-EC @B@ 불/B-VV 려/I-VV:DIC @B@ 놨/B-VX:DIC 고/B-EC 요/B-JX ./B-SF @B@ 한/B-MM @B@ 시/B-NNG 간/I-NNG @B@ 정/B-NNG 도/I-NNG	려@I-VV:DIC=리/VV+어/EC 놨|고/EC@B-VX:DIC=놓/VX+았/EP	-
구어	SBRW1800000295.850	자 저희가 육수를	자/IC 저희/NP*가/JKS 육수/NNG*를/JKO	자/IC 저희/NP*가/JKS 육수/NNG*를/JKO	자/B-IC @B@ 저/B-NP 희/I-NP 가/B-JKS @B@ 육/B-NNG 수/I-NNG 를/B-JKO		-
구어	SBRW1800000305.606	자 채접국도 다 끓은 건가요 선생님?	자/IC 채접국/NNG*도/JX 다/MAG 끓/VV*은/ETM 것/NNB+이/VCP+ㄴ/EF*가/EF*요/JX 선생/NNG*님/XSN*?/SF	자/IC 채접국/NNG*도/JX 다/MAG 끓/VV*은/ETM 건/NNB:DIC*가/EF*요/JX 선생/NNG*님/XSN*?/SF	자/B-IC @B@ 채/B-NNG 접/I-NNG 국/I-NNG 도/B-JX @B@ 다/B-MAG @B@ 끓/B-VV 은/B-ETM @B@ 건/B-NNB:DIC 가/I-EF 요/B-JX @B@ 선/B-NNG 생/I-NNG 님/B-XSN ?/B-SF	건|가/EF@B-NNB:DIC=것/NNB+이/VCP+ㄴ/EF	-
구어	SBRW1800000264.423	자 파하고 건고추하고 다시마하고 꽈리고추	자/IC 파/NNG*하고/JC 건고추/NNG*하고/JC 다시마/NNG*하고/JC 꽈리고추/NNG	자/IC 파/NNG*하고/JC 건고추/NNG*하고/JC 다시마/NNG*하고/JC 꽈리고추/NNG	자/B-IC @B@ 파/B-NNG 하/B-JC 고/I-JC @B@ 건/B-NNG 고/I-NNG 추/I-NNG 하/B-JC 고/I-JC @B@ 다/B-NNG 시/I-NNG 마/I-NNG 하/B-JC 고/I-JC @B@ 꽈/B-NNG 리/I-NNG 고/I-NNG 추/I-NNG		-
